order_no,issued_date,closes_area,area,subarea
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,9
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,10
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,11
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,12
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,13
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,14
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,15
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,16
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,17
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,18
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,19
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,20
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,21
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",16,22
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,1
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,2
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,3
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,4
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,5
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,6
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,7
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,8
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,9
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,10
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,11
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,12
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,13
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,14
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,15
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,16
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,17
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,18
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,19
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",17,21
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",23,1
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",23,2
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",23,3
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",23,4
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",23,5
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",23,7
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",23,8
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",23,9
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",23,10
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",23,11
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,1
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,2
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,3
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,4
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,6
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,7
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,8
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,9
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,10
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,11
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,12
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,13
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,14
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,15
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,16
PTN-2009-299,2009-12-18,"Area 12, Area 13, except SA 13-1 to 13-12, 13-14 to 13-18, Area 14 (except SA 14-5, 14-8, 14-15, Area 15 (except SA 15-5), Areas 16 to 29 (except SA 16-6, 17-20, 23-6, 29-5)",29,17
PTN-2009-31,2009-02-06,Area 25 except SA 25-1 to 25-6 and 25-8 to 25-14,25,7
PTN-2009-31,2009-02-06,Area 25 except SA 25-1 to 25-6 and 25-8 to 25-14,25,9
PTN-2009-31,2009-02-06,Area 25 except SA 25-1 to 25-6 and 25-8 to 25-14,25,10
PTN-2009-31,2009-02-06,Area 25 except SA 25-1 to 25-6 and 25-8 to 25-14,25,11
PTN-2009-31,2009-02-06,Area 25 except SA 25-1 to 25-6 and 25-8 to 25-14,25,12
PTN-2009-31,2009-02-06,Area 25 except SA 25-1 to 25-6 and 25-8 to 25-14,25,13
PTN-2009-31,2009-02-06,Area 25 except SA 25-1 to 25-6 and 25-8 to 25-14,25,15
PTN-2009-31,2009-02-06,Area 25 except SA 25-1 to 25-6 and 25-8 to 25-14,25,16
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,1
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,2
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,3
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,4
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,5
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,6
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,7
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,8
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,11
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,12
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,13
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,14
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",4,15
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,1
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,2
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,5
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,6
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,7
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,8
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,10
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,11
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,13
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,14
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,15
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,16
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,17
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,18
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,19
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,20
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,21
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,22
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,23
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",5,24
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,1
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,2
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,3
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,4
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,5
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,6
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,7
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,8
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,9
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,10
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,12
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,13
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,17
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,18
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,19
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,20
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,21
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,22
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,23
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,24
PTN-2009-40,2009-02-26,"Areas 3 to 10, except SA  4-9, 4-10, 5-3, 5-4, 5-9, 5-12, 6-11, 6-14 to 6-16, 7-12, 7-15, 7-17 and 7-21 to 7-23",6,25
