"country","commodity","year","tonnes","product"
"Venezuela, Boliv Rep of","Coral and the like",1993,,"corals"
"Venezuela, Boliv Rep of","Fish body oils, nei",1993,0.1,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1997,0.1,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2001,0.1,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2002,1,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2003,1,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2004,1,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2005,1,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2006,0,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2007,0,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2008,0,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2009,0,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2010,0,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2011,0.1,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1976,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1977,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1978,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1979,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1980,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1981,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1982,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1983,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1984,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1985,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1986,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1987,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1988,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1989,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1990,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1991,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1992,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1994,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1995,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1996,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1998,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",1999,,"fish_oil"
"Venezuela, Boliv Rep of","Fish body oils, nei",2000,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1999,8,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2005,2,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2007,0.1,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2008,0.1,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2009,0,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2010,0,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2011,0,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1976,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1977,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1978,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1979,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1980,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1981,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1982,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1983,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1984,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1985,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1986,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1987,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1988,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1989,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1990,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1991,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1992,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1993,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1994,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1995,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1996,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1997,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",1998,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2000,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2001,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2002,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2003,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2004,,"fish_oil"
"Venezuela, Boliv Rep of","Fish liver oils, nei",2006,,"fish_oil"
"Venezuela, Boliv Rep of","Natural sponges raw",1995,0.1,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1997,0.1,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1998,1,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1999,0,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2000,1,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2001,0,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2002,0,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2003,0,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2004,1,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2005,0.1,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2006,0.1,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2007,1,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2008,0,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2009,0,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2010,0,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",2011,0,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1976,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1977,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1978,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1979,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1980,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1981,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1982,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1983,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1984,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1985,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1986,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1987,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1988,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1989,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1990,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1991,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1992,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1993,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1994,,"sponges"
"Venezuela, Boliv Rep of","Natural sponges raw",1996,,"sponges"
"Venezuela, Boliv Rep of","Ornamental fish nei",1976,0.1,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1977,0,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1978,0,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1979,0.1,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1980,0,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1981,0,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1982,0,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1983,0,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1984,0.1,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1985,2,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1986,7,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1987,3,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1988,6,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1989,18,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1990,40,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1991,40,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1992,39,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1993,118,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1994,83,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1995,31,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1996,108,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1997,12,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1998,2,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",1999,2,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2000,10,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2001,7,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2002,5,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2003,8,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2004,22,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2005,15,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2006,3,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2007,0.1,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2008,0,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2009,0,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2010,0,"ornamentals"
"Venezuela, Boliv Rep of","Ornamental fish nei",2011,0,"ornamentals"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1999,14,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2000,0,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2001,18,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2002,0,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2003,0,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2004,0,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2005,0,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2006,0,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2007,0,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2008,0,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2009,0,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2010,0,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",2011,0,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1991,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1992,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1993,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1994,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1995,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1996,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1997,,"seaweeds"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof",1998,,"seaweeds"
"Viet Nam","Agar agar nei",1998,1,"seaweeds"
"Viet Nam","Agar agar nei",1999,2,"seaweeds"
"Viet Nam","Agar agar nei",2000,26,"seaweeds"
"Viet Nam","Agar agar nei",2002,4,"seaweeds"
"Viet Nam","Agar agar nei",2003,0,"seaweeds"
"Viet Nam","Agar agar nei",2004,1,"seaweeds"
"Viet Nam","Agar agar nei",2005,0,"seaweeds"
"Viet Nam","Agar agar nei",2006,0,"seaweeds"
"Viet Nam","Agar agar nei",2007,0.1,"seaweeds"
"Viet Nam","Agar agar nei",2008,2,"seaweeds"
"Viet Nam","Agar agar nei",2009,2,"seaweeds"
"Viet Nam","Agar agar nei",2010,1,"seaweeds"
"Viet Nam","Agar agar nei",2011,0.1,"seaweeds"
"Viet Nam","Agar agar nei",1976,,"seaweeds"
"Viet Nam","Agar agar nei",1977,,"seaweeds"
"Viet Nam","Agar agar nei",1978,,"seaweeds"
"Viet Nam","Agar agar nei",1979,,"seaweeds"
"Viet Nam","Agar agar nei",1980,,"seaweeds"
"Viet Nam","Agar agar nei",1981,,"seaweeds"
"Viet Nam","Agar agar nei",1982,,"seaweeds"
"Viet Nam","Agar agar nei",1983,,"seaweeds"
"Viet Nam","Agar agar nei",1984,,"seaweeds"
"Viet Nam","Agar agar nei",1985,,"seaweeds"
"Viet Nam","Agar agar nei",1986,,"seaweeds"
"Viet Nam","Agar agar nei",1987,,"seaweeds"
"Viet Nam","Agar agar nei",1988,,"seaweeds"
"Viet Nam","Agar agar nei",1989,,"seaweeds"
"Viet Nam","Agar agar nei",1990,,"seaweeds"
"Viet Nam","Agar agar nei",1991,,"seaweeds"
"Viet Nam","Agar agar nei",1992,,"seaweeds"
"Viet Nam","Agar agar nei",1993,,"seaweeds"
"Viet Nam","Agar agar nei",1994,,"seaweeds"
"Viet Nam","Agar agar nei",1995,,"seaweeds"
"Viet Nam","Agar agar nei",1996,,"seaweeds"
"Viet Nam","Agar agar nei",1997,,"seaweeds"
"Viet Nam","Agar agar nei",2001,,"seaweeds"
"Viet Nam","Coral and the like",1998,1993,"corals"
"Viet Nam","Coral and the like",1999,2938,"corals"
"Viet Nam","Coral and the like",2000,2473,"corals"
"Viet Nam","Coral and the like",2001,3103,"corals"
"Viet Nam","Coral and the like",2002,945,"corals"
"Viet Nam","Coral and the like",2003,1128,"corals"
"Viet Nam","Coral and the like",2004,2320,"corals"
"Viet Nam","Coral and the like",2005,3236,"corals"
"Viet Nam","Coral and the like",2006,3128,"corals"
"Viet Nam","Coral and the like",2007,2400,"corals"
"Viet Nam","Coral and the like",2008,2600,"corals"
"Viet Nam","Coral and the like",2009,3500,"corals"
"Viet Nam","Coral and the like",2010,3000,"corals"
"Viet Nam","Coral and the like",2011,3000,"corals"
"Viet Nam","Coral and the like",1976,,"corals"
"Viet Nam","Coral and the like",1977,,"corals"
"Viet Nam","Coral and the like",1978,,"corals"
"Viet Nam","Coral and the like",1979,,"corals"
"Viet Nam","Coral and the like",1980,,"corals"
"Viet Nam","Coral and the like",1981,,"corals"
"Viet Nam","Coral and the like",1982,,"corals"
"Viet Nam","Coral and the like",1983,,"corals"
"Viet Nam","Coral and the like",1984,,"corals"
"Viet Nam","Coral and the like",1985,,"corals"
"Viet Nam","Coral and the like",1986,,"corals"
"Viet Nam","Coral and the like",1987,,"corals"
"Viet Nam","Coral and the like",1988,,"corals"
"Viet Nam","Coral and the like",1989,,"corals"
"Viet Nam","Coral and the like",1990,,"corals"
"Viet Nam","Coral and the like",1991,,"corals"
"Viet Nam","Coral and the like",1992,,"corals"
"Viet Nam","Coral and the like",1993,,"corals"
"Viet Nam","Coral and the like",1994,,"corals"
"Viet Nam","Coral and the like",1995,,"corals"
"Viet Nam","Coral and the like",1996,,"corals"
"Viet Nam","Coral and the like",1997,,"corals"
"Viet Nam","Fish body oils, nei",2002,0,"fish_oil"
"Viet Nam","Fish body oils, nei",2003,18,"fish_oil"
"Viet Nam","Fish body oils, nei",2004,402,"fish_oil"
"Viet Nam","Fish body oils, nei",2005,1966,"fish_oil"
"Viet Nam","Fish body oils, nei",2006,2036,"fish_oil"
"Viet Nam","Fish body oils, nei",2007,8200,"fish_oil"
"Viet Nam","Fish body oils, nei",2008,29000,"fish_oil"
"Viet Nam","Fish body oils, nei",2009,26000,"fish_oil"
"Viet Nam","Fish body oils, nei",2010,30000,"fish_oil"
"Viet Nam","Fish body oils, nei",2011,50660,"fish_oil"
"Viet Nam","Fish body oils, nei",1976,,"fish_oil"
"Viet Nam","Fish body oils, nei",1977,,"fish_oil"
"Viet Nam","Fish body oils, nei",1978,,"fish_oil"
"Viet Nam","Fish body oils, nei",1979,,"fish_oil"
"Viet Nam","Fish body oils, nei",1980,,"fish_oil"
"Viet Nam","Fish body oils, nei",1981,,"fish_oil"
"Viet Nam","Fish body oils, nei",1982,,"fish_oil"
"Viet Nam","Fish body oils, nei",1983,,"fish_oil"
"Viet Nam","Fish body oils, nei",1984,,"fish_oil"
"Viet Nam","Fish body oils, nei",1985,,"fish_oil"
"Viet Nam","Fish body oils, nei",1986,,"fish_oil"
"Viet Nam","Fish body oils, nei",1987,,"fish_oil"
"Viet Nam","Fish body oils, nei",1988,,"fish_oil"
"Viet Nam","Fish body oils, nei",1989,,"fish_oil"
"Viet Nam","Fish body oils, nei",1990,,"fish_oil"
"Viet Nam","Fish body oils, nei",1991,,"fish_oil"
"Viet Nam","Fish body oils, nei",1992,,"fish_oil"
"Viet Nam","Fish body oils, nei",1993,,"fish_oil"
"Viet Nam","Fish body oils, nei",1994,,"fish_oil"
"Viet Nam","Fish body oils, nei",1995,,"fish_oil"
"Viet Nam","Fish body oils, nei",1996,,"fish_oil"
"Viet Nam","Fish body oils, nei",1997,,"fish_oil"
"Viet Nam","Fish body oils, nei",1998,,"fish_oil"
"Viet Nam","Fish body oils, nei",1999,,"fish_oil"
"Viet Nam","Fish body oils, nei",2000,,"fish_oil"
"Viet Nam","Fish body oils, nei",2001,,"fish_oil"
"Viet Nam","Fish liver oils, nei",2003,2,"fish_oil"
"Viet Nam","Fish liver oils, nei",2004,341,"fish_oil"
"Viet Nam","Fish liver oils, nei",2005,1,"fish_oil"
"Viet Nam","Fish liver oils, nei",2006,113,"fish_oil"
"Viet Nam","Fish liver oils, nei",2007,7,"fish_oil"
"Viet Nam","Fish liver oils, nei",2008,5,"fish_oil"
"Viet Nam","Fish liver oils, nei",2009,15,"fish_oil"
"Viet Nam","Fish liver oils, nei",2010,3,"fish_oil"
"Viet Nam","Fish liver oils, nei",2011,53,"fish_oil"
"Viet Nam","Fish liver oils, nei",1976,,"fish_oil"
"Viet Nam","Fish liver oils, nei",1977,,"fish_oil"
"Viet Nam","Fish liver oils, nei",1978,,"fish_oil"
"Viet Nam","Fish liver oils, nei",1979,,"fish_oil"
"Viet Nam","Fish liver oils, nei",1980,,"fish_oil"
"Viet Nam","Fish liver oils, nei",1981,,"fish_oil"
"Viet Nam","Fish liver oils, nei",1982,,"fish_oil"
"Viet Nam","Fish liver oils, nei",1983,,"fish_oil"
