term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,goal,model,lag,model_error
res_reg,-0.12004460693356865,0.19529923479311376,-0.6146701345795617,0.540823962806836,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
res_soc,-0.054296062754981965,0.2561706368606243,-0.21195271800227058,0.8327779375466873,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2002,-0.013498213995931912,0.016260965045310202,-0.8300991951166459,0.40938756308711377,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2003,0.02600227100418378,0.01630020319523239,1.5952114640993633,0.11530254508052833,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2004,0.04789290882469698,0.016355133339913935,2.9283105083476504,0.004633237573014875,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2005,0.039038319385575795,0.016421891434201617,2.3772121221232347,0.0202633217424633,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2006,-0.010634833068887023,0.016490076368251144,-0.6449232151139456,0.5211468945938588,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2007,-0.009868338616192135,0.01645957272700364,-0.5995501086126069,0.5507986432666696,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2008,0.021828516105651438,0.017208069305807906,1.2685046600947896,0.20894327565034196,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2009,-0.04928937339680483,0.016996036647494103,-2.900051018898695,0.005020775618693958,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2010,0.018196197720395994,0.018062218003076735,1.00741767801144,0.3173055140848192,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2011,0.01091505599691419,0.018005643435208572,0.606201940863201,0.5463990490537632,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2012,0.05071223227858804,0.028461223078027155,1.7818008783234363,0.07924662238521994,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2013,0.019450342878773758,0.027024651494565854,0.719725946611554,0.474160249519307,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2014,0.08985567894412066,0.0259460684345026,3.463171276640597,9.279938087540355e-4,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2015,0.05239633870548929,0.027173031891133317,1.9282477905082964,0.05800083057487778,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)HG,0.005871561572114797,0.026105104043883515,0.22492006016312038,0.8227159970997562,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)NC,0.004228443219188883,0.037101759769064144,0.11396880486285198,0.9095983532735257,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)NV,0.015506041081103528,0.04111322871713283,0.37715454526298986,0.7072332554956411,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)SG,0.01876244266723254,0.05565911405671362,0.33709560393136384,0.7370830859203157,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)WV,0.016337137607186348,0.0575939928157339,0.28366044457892253,0.7775324856362351,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
(Intercept),-0.027868705965425688,0.013015165178354543,-2.141248734343687,0.03473391008473299,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2002,-0.022622148093345684,0.015198438524155217,-1.4884521233804249,0.13984263829086235,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2003,0.02562555325376711,0.01519843852415525,1.6860648686402746,0.09496466147709003,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2004,0.038941459650435134,0.015198438524155262,2.562201346443879,0.011923696589268383,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2005,0.028247762908884904,0.015198438524155212,1.8585963856741017,0.06608555603207644,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2006,-0.02872885734492378,0.015198438524155283,-1.8902505872076425,0.06167921620320228,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2007,-0.012177824752806106,0.015198438524155273,-0.8012549929686246,0.42492247762403557,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2008,0.016685277141975815,0.015198438524155282,1.097828379899518,0.27496948279535083,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2009,-0.06588382779322467,0.015198438524155245,-4.334907674134676,3.5365938182643726e-5,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2010,0.015287043484832652,0.015198438524155202,1.005829872623864,0.31697448577368803,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2011,0.012070735743162822,0.01519843852415526,0.7942089395551062,0.4289928268077907,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2012,0.03798252402195234,0.01519843852415523,2.499106994549857,0.014113103566986055,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2013,0.01010833350684345,0.015198438524155226,0.6650902650807216,0.5075549549196221,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2014,0.05535501165663384,0.015198438524155223,3.6421512360402595,4.343233249821066e-4,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(year)2015,0.047390166295828096,0.015198438524155226,3.118094416114512,0.0023897693343016974,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(rgn_code)CC,0.0033355126755371164,0.01109937015804711,0.3005136893392865,0.764421941425235,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(rgn_code)HG,7.393587496441706e-4,0.01109937015804711,0.06661267613533288,0.9470257625992841,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(rgn_code)NC,5.197338626127083e-4,0.011099370158047114,0.046825527503999674,0.9627475738368957,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(rgn_code)NV,0.009277499661511038,0.01109937015804711,0.835858209016013,0.40526801762299003,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(rgn_code)PO,0.005438204403974431,0.011099370158047113,0.4899561260268177,0.6252600094574035,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(rgn_code)SG,0.007551662151398264,0.011099370158047111,0.6803685293731071,0.49787537610392063,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
factor(rgn_code)WV,0.005348279235432261,0.011099370158047107,0.4818542997734631,0.6309838039689928,0.47370710079593337,-464.67736080927443,14,7,42,SPP,intercept only,1,NA
(Intercept),-0.011305014309916839,0.038534678603065906,-0.2933724821313908,0.7699128734000811,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
res_reg,-0.25099425967781375,0.12944717913363507,-1.9389704847774187,0.055637849067485666,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2002,0.02436684467204194,0.018432907983044974,1.321920811108868,0.18954464776128477,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2003,0.08635478574802496,0.018433362222088783,4.684700745724273,9.892096384669707e-6,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2004,0.0891412557248843,0.018433675836510167,4.835782972180136,5.4420704217866125e-6,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2005,0.02119901472129225,0.01843367583651015,1.150015596960049,0.25318410797077634,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2006,-0.01776506083937657,0.018433021330796277,-0.9637628319615875,0.3377472774117104,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2007,0.026479049410037814,0.018434748519416008,1.4363661854214782,0.15436518472204944,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2008,-0.021506943377765632,0.01865557276725973,-1.1528428339391443,0.2520276525270362,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2009,-0.022671143188889346,0.01865582208829995,-1.2152315283445814,0.22745616307622857,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2010,0.05766458489801037,0.019009289508864262,3.033495011537421,0.0031589600024681617,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2011,0.0808089475791695,0.019071716871305176,4.237109229570862,5.4622268814840735e-5,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2012,0.09675806601306902,0.02313972824801312,4.181469418137056,6.70872520994053e-5,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2013,0.11022099725385683,0.022532532992201367,4.891638116851085,4.352479948633023e-6,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(year)2014,0.14710278728326148,0.022086054032908965,6.6604377162200805,2.1071368619101717e-9,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)CC,0.002950302214210427,0.014303999831697452,0.20625714827489028,0.8370559270174103,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)HG,0.006956136208215989,0.013999655134256158,0.4968791117714621,0.6204858850296586,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)NC,-0.0029884119447765195,0.01448050155272923,-0.20637489205014967,0.8369642357402167,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)NV,0.01992340359913887,0.014001094304530528,1.4229890296997698,0.15819647700018694,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)PO,-0.06204015308670691,0.038703611883084216,-1.6029551266201632,0.11244855057920393,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)SG,0.021493066484119774,0.014007194480191092,1.5344305038753596,0.12843181721993044,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)WV,0.015175052231699885,0.013945008125685526,1.088206768682244,0.27940937204485783,0.5986469349099446,-387.4109120481143,13,7,41,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),2,NA
(Intercept),-0.21915563168063765,0.11503818338811202,-1.9050686061449496,0.06126625159055895,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
res_soc,0.23286346399299254,0.17800540809418147,1.3081819619198651,0.19549062982436602,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2002,0.024002421269380517,0.019852225105993243,1.2090544581893925,0.23108966996400412,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2003,0.08435627787076565,0.019862174894824378,4.247081617066364,7.153374801930766e-5,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2004,0.09704829925778305,0.019878495316264885,4.882074710070066,7.322124606025466e-6,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2005,0.03688233127634332,0.01990170937198637,1.853224292796621,0.06846103535921254,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2006,-0.010610396605607744,0.019931039611657184,-0.5323554020434528,0.5963233044951753,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2007,0.01888006540082265,0.019889363289457108,0.9492543891955826,0.34606210267294724,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2008,-0.021348085477192077,0.01986195952953176,-1.0748227255951595,0.2864896126773463,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2009,-0.025439170638156528,0.01984972507361229,-1.2815880594726576,0.20461094926266735,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2010,0.03153537598768418,0.019852443237007723,1.5884884097740595,0.11710440726976012,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2011,0.05483057869019142,0.019870137561556377,2.759446356137692,0.0075420725837874935,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2012,0.05529240167052523,0.01987013756155637,2.7826884187003254,0.0070773210832104656,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2013,0.09400147176225952,0.019870137561556384,4.730791192111736,1.2756772484301687e-5,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2014,0.12872510516648963,0.01987013756155638,6.47831977849714,1.51648395188412e-8,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)HG,-0.020728032362186583,0.017761123096191673,-1.167045138414196,0.2475221162540781,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)NC,-0.03728606030725083,0.028186250345723377,-1.3228457084540208,0.19059398243913828,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)NV,-0.020238294371566164,0.028783652503796494,-0.7031176591955027,0.48453238489712513,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)SG,-0.03434493448633698,0.03594785881498166,-0.9554097411783357,0.34296550650163937,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
factor(rgn_code)WV,-0.041895904879047985,0.03804531808891949,-1.1012105295355634,0.27492945775234995,0.6146090900988298,-293.76735356146406,13,5,37,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),2,NA
(Intercept),-0.11157133531574293,0.25855453045527566,-0.43151955264246417,0.6675637810543023,0.6098328047793284,-290.368634014153,13,5,38,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
res_reg,-0.11509277381831395,0.2473339858208576,-0.4653334374422563,0.6432972631707189,0.6098328047793284,-290.368634014153,13,5,38,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
res_soc,0.10801628838067705,0.3225855716421434,0.33484538019110066,0.7388540501687908,0.6098328047793284,-290.368634014153,13,5,38,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2002,0.024258032832659218,0.019982415666699276,1.213968983393998,0.22929086169162957,0.6098328047793284,-290.368634014153,13,5,38,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2003,0.0850021010468376,0.020033008549557554,4.243102120011572,7.370386307398238e-5,0.6098328047793284,-290.368634014153,13,5,38,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2004,0.09799193468086725,0.02010383346729655,4.874291007248612,7.72537157289245e-6,0.6098328047793284,-290.368634014153,13,5,38,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2005,0.03808190340943268,0.020189903858467147,1.8861854754925975,0.06388121294878987,0.6098328047793284,-290.368634014153,13,5,38,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2006,-0.009212759296148747,0.020277837005623505,-0.4543265286920809,0.6511553220872963,0.6098328047793284,-290.368634014153,13,5,38,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
factor(year)2007,0.020284560403215645,0.02023855928423865,1.0022729443499874,0.3200459722722363,0.6098328047793284,-290.368634014153,13,5,38,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),2,NA
