assessid,stockid,stocklong,tsid,tsyear,tsvalue,assessyear,scientificname,commonname,areaname,managementauthority,assessorfull,region,FisheryType,metric
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1984,0.706363636,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1985,0.763636364,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1986,0.868181818,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1987,0.873636364,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1988,1.081818182,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1989,1.1,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1990,1.036363636,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1991,1.127272727,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1992,1.181818182,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1993,1.336363636,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1994,1.4,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1995,1.272727273,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1996,1.054545455,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1997,1.318181818,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1998,1.672727273,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,1999,1.854545455,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,2000,1.654545455,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,2001,1.618181818,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,2002,1.381818182,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,2003,1.036363636,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,2004,1.172727273,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,2005,1.609090909,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,2006,1.7,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,2007,1.372727273,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,2008,1.327272727,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,2009,1.172727273,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,ERdivERmsy-calc-dimensionless,2010,1.145454545,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,UdivUmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1965,4.154624277,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1966,4.11849711,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1967,4.082369942,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1968,4.046242775,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1969,3.937861272,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1970,3.757225434,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1971,3.562138728,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1972,3.439306358,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1973,3.226156069,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1974,3.074421965,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1975,2.89017341,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1976,2.619219653,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1977,2.369942197,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1978,2.207369942,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1979,2.080924855,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1980,1.947254335,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1981,1.849710983,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1982,1.809971098,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1983,1.802745665,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1984,1.806358382,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1985,1.846098266,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1986,1.878612717,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1987,1.893063584,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1988,1.88583815,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1989,1.828034682,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1990,1.748554913,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1991,1.669075145,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1992,1.564306358,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
DFO-PAC-SABLEFPCAN-1913-2010-HIVELY,SABLEFPCAN,Sablefish Pacific Coast of Canada,SSBdivSSBmsy-calc-dimensionless,1993,1.452312139,1913-2010,Anoplopoma fimbria,Sablefish,Pacific Coast of Canada,"Department of Fisheries and Oceans, Canada national management",Department of Fisheries and Oceans - Pacific Region,Canada West Coast,Other Marine,BdivBmsypref
